work_path	target_path	target_sha256	spec_sha256	rulebook_sha256	gap_sha256	judge_sha256	toolchain_sha256	result	evidence_path	evidence_sha256	verified_at
migration/items/B1-apps-channel-kt.md	manager/src/main/java/moe/shizuku/manager/flutter/AppsChannel.kt	973eb6c8ca6194cf0926f4595207475814f9dcd0811ed1abdb4a035e39fc3406	8fc40c102d1a116ffba52bfe0ef536f66450ffad649b6df03caea413f13d24e3	f5e2abd6e3685f61a7275a86ab9d2e612c43c8a33d7d9d1721075144d3ecdfb9	7e0672ee7b2f10004be208d6cdeff3ec02e24ad3353c2696eda7114d0d166c8b	3dad077769a75ecf4c4e0dcc0412cd4b33bb1564ca07fe9a5e914b0002af95f8	b4ba109f42dcbaa5b9ae397a1f4bd2da7fa979382ccee1fa9f9339034abfc2f6	PASS	migration/evidence/wave4/gradle-assembleDebug.log	2a161496dcd24b70238c9ca3bad1dd12460bbfc7a2c7acd37255be4cbfec8a12	2026-09-05T17:42:10Z
migration/items/B2-apps-models.md	manager_flutter/lib/apps/apps_models.dart	0ef6952fb32d80a5a78064a5cdd5afc6af9a429113304f89b551b0888399ece0	8fc40c102d1a116ffba52bfe0ef536f66450ffad649b6df03caea413f13d24e3	f5e2abd6e3685f61a7275a86ab9d2e612c43c8a33d7d9d1721075144d3ecdfb9	7e0672ee7b2f10004be208d6cdeff3ec02e24ad3353c2696eda7114d0d166c8b	3dad077769a75ecf4c4e0dcc0412cd4b33bb1564ca07fe9a5e914b0002af95f8	b4ba109f42dcbaa5b9ae397a1f4bd2da7fa979382ccee1fa9f9339034abfc2f6	PASS	migration/evidence/wave4/gradle-assembleDebug.log	2a161496dcd24b70238c9ca3bad1dd12460bbfc7a2c7acd37255be4cbfec8a12	2026-09-05T17:42:10Z
migration/items/B3-apps-channel-dart.md	manager_flutter/lib/apps/apps_channel.dart	c91803dec743809de678f2e7f5358a197f95fae1e41a288b892d3fc37929c402	8fc40c102d1a116ffba52bfe0ef536f66450ffad649b6df03caea413f13d24e3	f5e2abd6e3685f61a7275a86ab9d2e612c43c8a33d7d9d1721075144d3ecdfb9	7e0672ee7b2f10004be208d6cdeff3ec02e24ad3353c2696eda7114d0d166c8b	3dad077769a75ecf4c4e0dcc0412cd4b33bb1564ca07fe9a5e914b0002af95f8	b4ba109f42dcbaa5b9ae397a1f4bd2da7fa979382ccee1fa9f9339034abfc2f6	PASS	migration/evidence/wave4/gradle-assembleDebug.log	2a161496dcd24b70238c9ca3bad1dd12460bbfc7a2c7acd37255be4cbfec8a12	2026-09-05T17:42:10Z
migration/items/B4-apps-screen.md	manager_flutter/lib/apps/apps_screen.dart	1aa0ef242e82e4d1d2f42457ac5b521ec4626187836f943e97f7e0c94a7347df	8fc40c102d1a116ffba52bfe0ef536f66450ffad649b6df03caea413f13d24e3	f5e2abd6e3685f61a7275a86ab9d2e612c43c8a33d7d9d1721075144d3ecdfb9	7e0672ee7b2f10004be208d6cdeff3ec02e24ad3353c2696eda7114d0d166c8b	3dad077769a75ecf4c4e0dcc0412cd4b33bb1564ca07fe9a5e914b0002af95f8	b4ba109f42dcbaa5b9ae397a1f4bd2da7fa979382ccee1fa9f9339034abfc2f6	PASS	migration/evidence/wave4/gradle-assembleDebug.log	2a161496dcd24b70238c9ca3bad1dd12460bbfc7a2c7acd37255be4cbfec8a12	2026-09-05T17:42:10Z
migration/items/B5-apps-screen-test.md	manager_flutter/test/apps_screen_test.dart	27f08eff6e8eeebc47c237949bfa8146434d40efc10977f02bc4f8398edd62af	8fc40c102d1a116ffba52bfe0ef536f66450ffad649b6df03caea413f13d24e3	f5e2abd6e3685f61a7275a86ab9d2e612c43c8a33d7d9d1721075144d3ecdfb9	7e0672ee7b2f10004be208d6cdeff3ec02e24ad3353c2696eda7114d0d166c8b	3dad077769a75ecf4c4e0dcc0412cd4b33bb1564ca07fe9a5e914b0002af95f8	b4ba109f42dcbaa5b9ae397a1f4bd2da7fa979382ccee1fa9f9339034abfc2f6	PASS	migration/evidence/wave4/gradle-assembleDebug.log	2a161496dcd24b70238c9ca3bad1dd12460bbfc7a2c7acd37255be4cbfec8a12	2026-09-05T17:42:10Z
migration/items/B6-apps-channel-kt-test.md	manager/src/test/java/moe/shizuku/manager/flutter/AppsChannelTest.kt	0d61ad1ecc9a3b000132e37a3fc7e8e091980c95b56f2d4b9a1b7a7b7863fa81	8fc40c102d1a116ffba52bfe0ef536f66450ffad649b6df03caea413f13d24e3	f5e2abd6e3685f61a7275a86ab9d2e612c43c8a33d7d9d1721075144d3ecdfb9	7e0672ee7b2f10004be208d6cdeff3ec02e24ad3353c2696eda7114d0d166c8b	3dad077769a75ecf4c4e0dcc0412cd4b33bb1564ca07fe9a5e914b0002af95f8	b4ba109f42dcbaa5b9ae397a1f4bd2da7fa979382ccee1fa9f9339034abfc2f6	PASS	migration/evidence/wave4/gradle-assembleDebug.log	2a161496dcd24b70238c9ca3bad1dd12460bbfc7a2c7acd37255be4cbfec8a12	2026-09-05T17:42:10Z
migration/items/C1-settings-channel-kt.md	manager/src/main/java/moe/shizuku/manager/flutter/SettingsChannel.kt	0115cce5c26724d6345d2bbe1010513e9f1a3441ada0832827d29478c9661839	8fc40c102d1a116ffba52bfe0ef536f66450ffad649b6df03caea413f13d24e3	f5e2abd6e3685f61a7275a86ab9d2e612c43c8a33d7d9d1721075144d3ecdfb9	7e0672ee7b2f10004be208d6cdeff3ec02e24ad3353c2696eda7114d0d166c8b	3dad077769a75ecf4c4e0dcc0412cd4b33bb1564ca07fe9a5e914b0002af95f8	b4ba109f42dcbaa5b9ae397a1f4bd2da7fa979382ccee1fa9f9339034abfc2f6	PASS	migration/evidence/wave4/gradle-assembleDebug.log	2a161496dcd24b70238c9ca3bad1dd12460bbfc7a2c7acd37255be4cbfec8a12	2026-09-05T17:42:10Z
migration/items/C2-settings-models.md	manager_flutter/lib/settings/settings_models.dart	0364bca27fa72379e08adc71c20825cef86bf3137841fddd69c20311eb0b43a2	8fc40c102d1a116ffba52bfe0ef536f66450ffad649b6df03caea413f13d24e3	f5e2abd6e3685f61a7275a86ab9d2e612c43c8a33d7d9d1721075144d3ecdfb9	7e0672ee7b2f10004be208d6cdeff3ec02e24ad3353c2696eda7114d0d166c8b	3dad077769a75ecf4c4e0dcc0412cd4b33bb1564ca07fe9a5e914b0002af95f8	b4ba109f42dcbaa5b9ae397a1f4bd2da7fa979382ccee1fa9f9339034abfc2f6	PASS	migration/evidence/wave4/gradle-assembleDebug.log	2a161496dcd24b70238c9ca3bad1dd12460bbfc7a2c7acd37255be4cbfec8a12	2026-09-05T17:42:10Z
migration/items/C3-settings-channel-dart.md	manager_flutter/lib/settings/settings_channel.dart	8d0f248c6ce679a2a57de39fbcfe7a4ac97d41bb8e73efa20b805fd06bb44313	8fc40c102d1a116ffba52bfe0ef536f66450ffad649b6df03caea413f13d24e3	f5e2abd6e3685f61a7275a86ab9d2e612c43c8a33d7d9d1721075144d3ecdfb9	7e0672ee7b2f10004be208d6cdeff3ec02e24ad3353c2696eda7114d0d166c8b	3dad077769a75ecf4c4e0dcc0412cd4b33bb1564ca07fe9a5e914b0002af95f8	b4ba109f42dcbaa5b9ae397a1f4bd2da7fa979382ccee1fa9f9339034abfc2f6	PASS	migration/evidence/wave4/gradle-assembleDebug.log	2a161496dcd24b70238c9ca3bad1dd12460bbfc7a2c7acd37255be4cbfec8a12	2026-09-05T17:42:10Z
migration/items/C4-settings-screen.md	manager_flutter/lib/settings/settings_screen.dart	90e947a39938fa606d0daf617a4d720d1edc1a14ee27e901117e45627ccf7f86	8fc40c102d1a116ffba52bfe0ef536f66450ffad649b6df03caea413f13d24e3	f5e2abd6e3685f61a7275a86ab9d2e612c43c8a33d7d9d1721075144d3ecdfb9	7e0672ee7b2f10004be208d6cdeff3ec02e24ad3353c2696eda7114d0d166c8b	3dad077769a75ecf4c4e0dcc0412cd4b33bb1564ca07fe9a5e914b0002af95f8	b4ba109f42dcbaa5b9ae397a1f4bd2da7fa979382ccee1fa9f9339034abfc2f6	PASS	migration/evidence/wave4/gradle-assembleDebug.log	2a161496dcd24b70238c9ca3bad1dd12460bbfc7a2c7acd37255be4cbfec8a12	2026-09-05T17:42:10Z
migration/items/C5-settings-screen-test.md	manager_flutter/test/settings_screen_test.dart	941be8b89067c8a8c6d8118e2ccd0293dbfe4e37357259d9b3869725939e14b2	8fc40c102d1a116ffba52bfe0ef536f66450ffad649b6df03caea413f13d24e3	f5e2abd6e3685f61a7275a86ab9d2e612c43c8a33d7d9d1721075144d3ecdfb9	7e0672ee7b2f10004be208d6cdeff3ec02e24ad3353c2696eda7114d0d166c8b	3dad077769a75ecf4c4e0dcc0412cd4b33bb1564ca07fe9a5e914b0002af95f8	b4ba109f42dcbaa5b9ae397a1f4bd2da7fa979382ccee1fa9f9339034abfc2f6	PASS	migration/evidence/wave4/gradle-assembleDebug.log	2a161496dcd24b70238c9ca3bad1dd12460bbfc7a2c7acd37255be4cbfec8a12	2026-09-05T17:42:10Z
migration/items/C6-settings-channel-kt-test.md	manager/src/test/java/moe/shizuku/manager/flutter/SettingsChannelTest.kt	0192ef100a141f61add01f8d914238e2e6dec3d3f85258e8e1fc7647e74eec76	8fc40c102d1a116ffba52bfe0ef536f66450ffad649b6df03caea413f13d24e3	f5e2abd6e3685f61a7275a86ab9d2e612c43c8a33d7d9d1721075144d3ecdfb9	7e0672ee7b2f10004be208d6cdeff3ec02e24ad3353c2696eda7114d0d166c8b	3dad077769a75ecf4c4e0dcc0412cd4b33bb1564ca07fe9a5e914b0002af95f8	b4ba109f42dcbaa5b9ae397a1f4bd2da7fa979382ccee1fa9f9339034abfc2f6	PASS	migration/evidence/wave4/gradle-assembleDebug.log	2a161496dcd24b70238c9ca3bad1dd12460bbfc7a2c7acd37255be4cbfec8a12	2026-09-05T17:42:10Z
migration/items/D1-terminal-channel-kt.md	manager/src/main/java/moe/shizuku/manager/flutter/TerminalChannel.kt	6aa625b27e0aa6411121b1de515470a1c922e27a25c41c3e53010e3ee650ffe9	8fc40c102d1a116ffba52bfe0ef536f66450ffad649b6df03caea413f13d24e3	f5e2abd6e3685f61a7275a86ab9d2e612c43c8a33d7d9d1721075144d3ecdfb9	7e0672ee7b2f10004be208d6cdeff3ec02e24ad3353c2696eda7114d0d166c8b	3dad077769a75ecf4c4e0dcc0412cd4b33bb1564ca07fe9a5e914b0002af95f8	b4ba109f42dcbaa5b9ae397a1f4bd2da7fa979382ccee1fa9f9339034abfc2f6	PASS	migration/evidence/wave4/gradle-assembleDebug.log	2a161496dcd24b70238c9ca3bad1dd12460bbfc7a2c7acd37255be4cbfec8a12	2026-09-05T17:42:10Z
migration/items/D2-terminal-models.md	manager_flutter/lib/terminal/terminal_models.dart	dee8318c18badd19a833d1d600e3136c04cbf5371cbad651f1ed44504dfe5560	8fc40c102d1a116ffba52bfe0ef536f66450ffad649b6df03caea413f13d24e3	f5e2abd6e3685f61a7275a86ab9d2e612c43c8a33d7d9d1721075144d3ecdfb9	7e0672ee7b2f10004be208d6cdeff3ec02e24ad3353c2696eda7114d0d166c8b	3dad077769a75ecf4c4e0dcc0412cd4b33bb1564ca07fe9a5e914b0002af95f8	b4ba109f42dcbaa5b9ae397a1f4bd2da7fa979382ccee1fa9f9339034abfc2f6	PASS	migration/evidence/wave4/gradle-assembleDebug.log	2a161496dcd24b70238c9ca3bad1dd12460bbfc7a2c7acd37255be4cbfec8a12	2026-09-05T17:42:10Z
migration/items/D3-terminal-channel-dart.md	manager_flutter/lib/terminal/terminal_channel.dart	aeb69c72eee37b8bd0a1db7e280b87bf0c758eab6a6f29587e70dc1b281997db	8fc40c102d1a116ffba52bfe0ef536f66450ffad649b6df03caea413f13d24e3	f5e2abd6e3685f61a7275a86ab9d2e612c43c8a33d7d9d1721075144d3ecdfb9	7e0672ee7b2f10004be208d6cdeff3ec02e24ad3353c2696eda7114d0d166c8b	3dad077769a75ecf4c4e0dcc0412cd4b33bb1564ca07fe9a5e914b0002af95f8	b4ba109f42dcbaa5b9ae397a1f4bd2da7fa979382ccee1fa9f9339034abfc2f6	PASS	migration/evidence/wave4/gradle-assembleDebug.log	2a161496dcd24b70238c9ca3bad1dd12460bbfc7a2c7acd37255be4cbfec8a12	2026-09-05T17:42:10Z
migration/items/D4-terminal-screen.md	manager_flutter/lib/terminal/terminal_screen.dart	87ee4a960847f1ab9ef49f1edd9926ff06533f05121ec98ea2cb651856292993	8fc40c102d1a116ffba52bfe0ef536f66450ffad649b6df03caea413f13d24e3	f5e2abd6e3685f61a7275a86ab9d2e612c43c8a33d7d9d1721075144d3ecdfb9	7e0672ee7b2f10004be208d6cdeff3ec02e24ad3353c2696eda7114d0d166c8b	3dad077769a75ecf4c4e0dcc0412cd4b33bb1564ca07fe9a5e914b0002af95f8	b4ba109f42dcbaa5b9ae397a1f4bd2da7fa979382ccee1fa9f9339034abfc2f6	PASS	migration/evidence/wave4/gradle-assembleDebug.log	2a161496dcd24b70238c9ca3bad1dd12460bbfc7a2c7acd37255be4cbfec8a12	2026-09-05T17:42:10Z
migration/items/D5-terminal-screen-test.md	manager_flutter/test/terminal_screen_test.dart	0ea71143885f476d6b50164bfb2592f5cc2f96a53cd834bf97db2713d40d56e9	8fc40c102d1a116ffba52bfe0ef536f66450ffad649b6df03caea413f13d24e3	f5e2abd6e3685f61a7275a86ab9d2e612c43c8a33d7d9d1721075144d3ecdfb9	7e0672ee7b2f10004be208d6cdeff3ec02e24ad3353c2696eda7114d0d166c8b	3dad077769a75ecf4c4e0dcc0412cd4b33bb1564ca07fe9a5e914b0002af95f8	b4ba109f42dcbaa5b9ae397a1f4bd2da7fa979382ccee1fa9f9339034abfc2f6	PASS	migration/evidence/wave4/gradle-assembleDebug.log	2a161496dcd24b70238c9ca3bad1dd12460bbfc7a2c7acd37255be4cbfec8a12	2026-09-05T17:42:10Z
migration/items/E1-pairing-channel-kt.md	manager/src/main/java/moe/shizuku/manager/flutter/PairingChannel.kt	7cb20dff25b287b400415a416ad87543cf81eae21dc661e6d31f253cde31ee5a	8fc40c102d1a116ffba52bfe0ef536f66450ffad649b6df03caea413f13d24e3	f5e2abd6e3685f61a7275a86ab9d2e612c43c8a33d7d9d1721075144d3ecdfb9	7e0672ee7b2f10004be208d6cdeff3ec02e24ad3353c2696eda7114d0d166c8b	3dad077769a75ecf4c4e0dcc0412cd4b33bb1564ca07fe9a5e914b0002af95f8	b4ba109f42dcbaa5b9ae397a1f4bd2da7fa979382ccee1fa9f9339034abfc2f6	PASS	migration/evidence/wave4/gradle-assembleDebug.log	2a161496dcd24b70238c9ca3bad1dd12460bbfc7a2c7acd37255be4cbfec8a12	2026-09-05T17:42:10Z
migration/items/E2-pairing-models.md	manager_flutter/lib/pairing/pairing_models.dart	d9e941079c63751d4c938b85f7db316179b6bf9806cb48461c8426e46cabb05a	8fc40c102d1a116ffba52bfe0ef536f66450ffad649b6df03caea413f13d24e3	f5e2abd6e3685f61a7275a86ab9d2e612c43c8a33d7d9d1721075144d3ecdfb9	7e0672ee7b2f10004be208d6cdeff3ec02e24ad3353c2696eda7114d0d166c8b	3dad077769a75ecf4c4e0dcc0412cd4b33bb1564ca07fe9a5e914b0002af95f8	b4ba109f42dcbaa5b9ae397a1f4bd2da7fa979382ccee1fa9f9339034abfc2f6	PASS	migration/evidence/wave4/gradle-assembleDebug.log	2a161496dcd24b70238c9ca3bad1dd12460bbfc7a2c7acd37255be4cbfec8a12	2026-09-05T17:42:10Z
migration/items/E3-pairing-channel-dart.md	manager_flutter/lib/pairing/pairing_channel.dart	f31e45eb167b4014f531d508945a0aea6e92e7338e0c5c93953aae6510b9caa2	8fc40c102d1a116ffba52bfe0ef536f66450ffad649b6df03caea413f13d24e3	f5e2abd6e3685f61a7275a86ab9d2e612c43c8a33d7d9d1721075144d3ecdfb9	7e0672ee7b2f10004be208d6cdeff3ec02e24ad3353c2696eda7114d0d166c8b	3dad077769a75ecf4c4e0dcc0412cd4b33bb1564ca07fe9a5e914b0002af95f8	b4ba109f42dcbaa5b9ae397a1f4bd2da7fa979382ccee1fa9f9339034abfc2f6	PASS	migration/evidence/wave4/gradle-assembleDebug.log	2a161496dcd24b70238c9ca3bad1dd12460bbfc7a2c7acd37255be4cbfec8a12	2026-09-05T17:42:10Z
migration/items/E4-pairing-screen.md	manager_flutter/lib/pairing/pairing_screen.dart	35a63c89953b9a853ebe471145b884169a07a4dbed4b69ef6e0278f32691c4cb	8fc40c102d1a116ffba52bfe0ef536f66450ffad649b6df03caea413f13d24e3	f5e2abd6e3685f61a7275a86ab9d2e612c43c8a33d7d9d1721075144d3ecdfb9	7e0672ee7b2f10004be208d6cdeff3ec02e24ad3353c2696eda7114d0d166c8b	3dad077769a75ecf4c4e0dcc0412cd4b33bb1564ca07fe9a5e914b0002af95f8	b4ba109f42dcbaa5b9ae397a1f4bd2da7fa979382ccee1fa9f9339034abfc2f6	PASS	migration/evidence/wave4/gradle-assembleDebug.log	2a161496dcd24b70238c9ca3bad1dd12460bbfc7a2c7acd37255be4cbfec8a12	2026-09-05T17:42:10Z
migration/items/E5-pairing-screen-test.md	manager_flutter/test/pairing_screen_test.dart	aa7e4e13f8b2c7497137240f4fcf79cdfa93b3bcebd72a592a44523081d0861d	8fc40c102d1a116ffba52bfe0ef536f66450ffad649b6df03caea413f13d24e3	f5e2abd6e3685f61a7275a86ab9d2e612c43c8a33d7d9d1721075144d3ecdfb9	7e0672ee7b2f10004be208d6cdeff3ec02e24ad3353c2696eda7114d0d166c8b	3dad077769a75ecf4c4e0dcc0412cd4b33bb1564ca07fe9a5e914b0002af95f8	b4ba109f42dcbaa5b9ae397a1f4bd2da7fa979382ccee1fa9f9339034abfc2f6	PASS	migration/evidence/wave4/gradle-assembleDebug.log	2a161496dcd24b70238c9ca3bad1dd12460bbfc7a2c7acd37255be4cbfec8a12	2026-09-05T17:42:10Z
migration/items/F1-p4-cut-entrypoints.md	migration/receipts/F1-p4-cut-entrypoints.txt	23eac37850df3b15dce03bb518a441b72291ca27af70e4714bcd7dd50fa7e80a	8fc40c102d1a116ffba52bfe0ef536f66450ffad649b6df03caea413f13d24e3	f5e2abd6e3685f61a7275a86ab9d2e612c43c8a33d7d9d1721075144d3ecdfb9	7e0672ee7b2f10004be208d6cdeff3ec02e24ad3353c2696eda7114d0d166c8b	3dad077769a75ecf4c4e0dcc0412cd4b33bb1564ca07fe9a5e914b0002af95f8	b4ba109f42dcbaa5b9ae397a1f4bd2da7fa979382ccee1fa9f9339034abfc2f6	PASS	migration/evidence/wave4/gradle-assembleDebug.log	2a161496dcd24b70238c9ca3bad1dd12460bbfc7a2c7acd37255be4cbfec8a12	2026-09-05T17:42:10Z
migration/items/A1-liquid-glass.md	manager_flutter/lib/onetools/liquid_glass.dart	7641955eae8ac6d61b255cf9ba269d457036a70e619006b5d71f58d360020656	8fc40c102d1a116ffba52bfe0ef536f66450ffad649b6df03caea413f13d24e3	f5e2abd6e3685f61a7275a86ab9d2e612c43c8a33d7d9d1721075144d3ecdfb9	7e0672ee7b2f10004be208d6cdeff3ec02e24ad3353c2696eda7114d0d166c8b	3dad077769a75ecf4c4e0dcc0412cd4b33bb1564ca07fe9a5e914b0002af95f8	b4ba109f42dcbaa5b9ae397a1f4bd2da7fa979382ccee1fa9f9339034abfc2f6	PASS	migration/evidence/wave4/gradle-assemble-debug-release.log	f77f638e25ad753f6f3d2793ceda13301753b5d0e3f1c386ee7a764215c47a1f	2026-09-05T17:52:15Z
migration/items/A2-glass-dock.md	manager_flutter/lib/nav/glass_dock.dart	50557223da74350304d3c7c0241276a64ac1c6d4fd1f572d6cc6426d491fa4a6	8fc40c102d1a116ffba52bfe0ef536f66450ffad649b6df03caea413f13d24e3	f5e2abd6e3685f61a7275a86ab9d2e612c43c8a33d7d9d1721075144d3ecdfb9	7e0672ee7b2f10004be208d6cdeff3ec02e24ad3353c2696eda7114d0d166c8b	3dad077769a75ecf4c4e0dcc0412cd4b33bb1564ca07fe9a5e914b0002af95f8	b4ba109f42dcbaa5b9ae397a1f4bd2da7fa979382ccee1fa9f9339034abfc2f6	PASS	migration/evidence/wave4/gradle-assemble-debug-release.log	f77f638e25ad753f6f3d2793ceda13301753b5d0e3f1c386ee7a764215c47a1f	2026-09-05T17:52:15Z
migration/items/A3-glass-choice-dialog.md	manager_flutter/lib/widgets/glass_choice_dialog.dart	776299def3c9f4def9863d92e6cfa0aeb7a4fbffede1246e462ca73e03d3c611	8fc40c102d1a116ffba52bfe0ef536f66450ffad649b6df03caea413f13d24e3	f5e2abd6e3685f61a7275a86ab9d2e612c43c8a33d7d9d1721075144d3ecdfb9	7e0672ee7b2f10004be208d6cdeff3ec02e24ad3353c2696eda7114d0d166c8b	3dad077769a75ecf4c4e0dcc0412cd4b33bb1564ca07fe9a5e914b0002af95f8	b4ba109f42dcbaa5b9ae397a1f4bd2da7fa979382ccee1fa9f9339034abfc2f6	PASS	migration/evidence/wave4/gradle-assemble-debug-release.log	f77f638e25ad753f6f3d2793ceda13301753b5d0e3f1c386ee7a764215c47a1f	2026-09-05T17:52:15Z
migration/items/A4-app-shell.md	manager_flutter/lib/nav/app_shell.dart	a90c791703dc293ed8ddfbd38044854f2c73de27db4524fa9b9e655c3d86929b	8fc40c102d1a116ffba52bfe0ef536f66450ffad649b6df03caea413f13d24e3	f5e2abd6e3685f61a7275a86ab9d2e612c43c8a33d7d9d1721075144d3ecdfb9	7e0672ee7b2f10004be208d6cdeff3ec02e24ad3353c2696eda7114d0d166c8b	3dad077769a75ecf4c4e0dcc0412cd4b33bb1564ca07fe9a5e914b0002af95f8	b4ba109f42dcbaa5b9ae397a1f4bd2da7fa979382ccee1fa9f9339034abfc2f6	PASS	migration/evidence/wave4/gradle-assemble-debug-release.log	f77f638e25ad753f6f3d2793ceda13301753b5d0e3f1c386ee7a764215c47a1f	2026-09-05T17:52:15Z
migration/items/A5-app-shell-test.md	manager_flutter/test/app_shell_test.dart	faa5006e3a06d991c3075e2c9ccbd7de1c3e2440d044799797cf2134a359a584	8fc40c102d1a116ffba52bfe0ef536f66450ffad649b6df03caea413f13d24e3	f5e2abd6e3685f61a7275a86ab9d2e612c43c8a33d7d9d1721075144d3ecdfb9	7e0672ee7b2f10004be208d6cdeff3ec02e24ad3353c2696eda7114d0d166c8b	3dad077769a75ecf4c4e0dcc0412cd4b33bb1564ca07fe9a5e914b0002af95f8	b4ba109f42dcbaa5b9ae397a1f4bd2da7fa979382ccee1fa9f9339034abfc2f6	PASS	migration/evidence/wave4/gradle-assemble-debug-release.log	f77f638e25ad753f6f3d2793ceda13301753b5d0e3f1c386ee7a764215c47a1f	2026-09-05T17:52:15Z
migration/items/B1-apps-channel-kt.md	manager/src/main/java/moe/shizuku/manager/flutter/AppsChannel.kt	2bb275728d58fb7a7ec180f939a39ef6bd1fbdbac20d4c7639dc0e3264cb2490	8fc40c102d1a116ffba52bfe0ef536f66450ffad649b6df03caea413f13d24e3	f5e2abd6e3685f61a7275a86ab9d2e612c43c8a33d7d9d1721075144d3ecdfb9	7e0672ee7b2f10004be208d6cdeff3ec02e24ad3353c2696eda7114d0d166c8b	3dad077769a75ecf4c4e0dcc0412cd4b33bb1564ca07fe9a5e914b0002af95f8	b4ba109f42dcbaa5b9ae397a1f4bd2da7fa979382ccee1fa9f9339034abfc2f6	PASS	migration/evidence/wave4/gradle-assemble-debug-release.log	f77f638e25ad753f6f3d2793ceda13301753b5d0e3f1c386ee7a764215c47a1f	2026-09-05T17:52:15Z
migration/items/B2-apps-models.md	manager_flutter/lib/apps/apps_models.dart	0ef6952fb32d80a5a78064a5cdd5afc6af9a429113304f89b551b0888399ece0	8fc40c102d1a116ffba52bfe0ef536f66450ffad649b6df03caea413f13d24e3	f5e2abd6e3685f61a7275a86ab9d2e612c43c8a33d7d9d1721075144d3ecdfb9	7e0672ee7b2f10004be208d6cdeff3ec02e24ad3353c2696eda7114d0d166c8b	3dad077769a75ecf4c4e0dcc0412cd4b33bb1564ca07fe9a5e914b0002af95f8	b4ba109f42dcbaa5b9ae397a1f4bd2da7fa979382ccee1fa9f9339034abfc2f6	PASS	migration/evidence/wave4/gradle-assemble-debug-release.log	f77f638e25ad753f6f3d2793ceda13301753b5d0e3f1c386ee7a764215c47a1f	2026-09-05T17:52:15Z
migration/items/B3-apps-channel-dart.md	manager_flutter/lib/apps/apps_channel.dart	c91803dec743809de678f2e7f5358a197f95fae1e41a288b892d3fc37929c402	8fc40c102d1a116ffba52bfe0ef536f66450ffad649b6df03caea413f13d24e3	f5e2abd6e3685f61a7275a86ab9d2e612c43c8a33d7d9d1721075144d3ecdfb9	7e0672ee7b2f10004be208d6cdeff3ec02e24ad3353c2696eda7114d0d166c8b	3dad077769a75ecf4c4e0dcc0412cd4b33bb1564ca07fe9a5e914b0002af95f8	b4ba109f42dcbaa5b9ae397a1f4bd2da7fa979382ccee1fa9f9339034abfc2f6	PASS	migration/evidence/wave4/gradle-assemble-debug-release.log	f77f638e25ad753f6f3d2793ceda13301753b5d0e3f1c386ee7a764215c47a1f	2026-09-05T17:52:15Z
migration/items/B4-apps-screen.md	manager_flutter/lib/apps/apps_screen.dart	1aa0ef242e82e4d1d2f42457ac5b521ec4626187836f943e97f7e0c94a7347df	8fc40c102d1a116ffba52bfe0ef536f66450ffad649b6df03caea413f13d24e3	f5e2abd6e3685f61a7275a86ab9d2e612c43c8a33d7d9d1721075144d3ecdfb9	7e0672ee7b2f10004be208d6cdeff3ec02e24ad3353c2696eda7114d0d166c8b	3dad077769a75ecf4c4e0dcc0412cd4b33bb1564ca07fe9a5e914b0002af95f8	b4ba109f42dcbaa5b9ae397a1f4bd2da7fa979382ccee1fa9f9339034abfc2f6	PASS	migration/evidence/wave4/gradle-assemble-debug-release.log	f77f638e25ad753f6f3d2793ceda13301753b5d0e3f1c386ee7a764215c47a1f	2026-09-05T17:52:15Z
migration/items/B5-apps-screen-test.md	manager_flutter/test/apps_screen_test.dart	27f08eff6e8eeebc47c237949bfa8146434d40efc10977f02bc4f8398edd62af	8fc40c102d1a116ffba52bfe0ef536f66450ffad649b6df03caea413f13d24e3	f5e2abd6e3685f61a7275a86ab9d2e612c43c8a33d7d9d1721075144d3ecdfb9	7e0672ee7b2f10004be208d6cdeff3ec02e24ad3353c2696eda7114d0d166c8b	3dad077769a75ecf4c4e0dcc0412cd4b33bb1564ca07fe9a5e914b0002af95f8	b4ba109f42dcbaa5b9ae397a1f4bd2da7fa979382ccee1fa9f9339034abfc2f6	PASS	migration/evidence/wave4/gradle-assemble-debug-release.log	f77f638e25ad753f6f3d2793ceda13301753b5d0e3f1c386ee7a764215c47a1f	2026-09-05T17:52:15Z
migration/items/B6-apps-channel-kt-test.md	manager/src/test/java/moe/shizuku/manager/flutter/AppsChannelTest.kt	0d61ad1ecc9a3b000132e37a3fc7e8e091980c95b56f2d4b9a1b7a7b7863fa81	8fc40c102d1a116ffba52bfe0ef536f66450ffad649b6df03caea413f13d24e3	f5e2abd6e3685f61a7275a86ab9d2e612c43c8a33d7d9d1721075144d3ecdfb9	7e0672ee7b2f10004be208d6cdeff3ec02e24ad3353c2696eda7114d0d166c8b	3dad077769a75ecf4c4e0dcc0412cd4b33bb1564ca07fe9a5e914b0002af95f8	b4ba109f42dcbaa5b9ae397a1f4bd2da7fa979382ccee1fa9f9339034abfc2f6	PASS	migration/evidence/wave4/gradle-assemble-debug-release.log	f77f638e25ad753f6f3d2793ceda13301753b5d0e3f1c386ee7a764215c47a1f	2026-09-05T17:52:15Z
